Id,N_victimas,Fecha,Año,Mes,Dia de semana,Hora,Lugar_del_hecho,Tipo_de_calle,Calle,Cruce,Comuna,Xy (caba),Longitud,Latitud,Participantes,Victima_x,Acusado,Rol,Victima_y,Sexo,Edad
2020-0029,1,2020-06-10,2020,6,Miercoles,14,"PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",AVENIDA,"PAZ, GRAL. AV.",True,9.0, 93967.75484753 98933.33634522,-58.52909134,-34.63886726,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,80.0
2020-0030,1,2020-06-16,2020,6,Jueves,15,SAN MARTIN AV. 1550,AVENIDA,SAN MARTIN AV.,False,6.0, 101074.10089886 102529.69706887,-58.45158942,-34.6064658,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,MOTO,MASCULINO,40.0
2020-0031,1,2020-06-30,2020,6,Jueves,8,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",AVENIDA,"GARZON, EUGENIO, GRAL. AV.",True,9.0, 97236.89442427 96825.16279174,-58.49344309,-34.65788529,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,29.0
2020-0032,1,2020-07-10,2020,7,Viernes,23,CORRIENTES AV. Y SERRANO,AVENIDA,CORRIENTES AV.,True,15.0, 101899.62680853 103651.59621952,-58.44259166,-34.59635137,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,21.0
2020-0033,1,2020-07-19,2020,7,Domingo,6,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",AVENIDA,"PAZ, GRAL. AV.",True,13.0, 99620.34936816 110483.29286598,-58.46743471,-34.53476874,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,32.0
2020-0034,1,2020-08-02,2020,8,Domingo,3,"MITRE, BARTOLOME Y ANCHORENA, TOMAS MANUEL DE, DR.",CALLE,"MITRE, BARTOLOME",True,3.0, 104725.24275395 102222.75498861,-58.41178158,-34.60922259,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,FEMENINO,51.0
2020-0035,1,2020-08-04,2020,8,Jueves,5,"AU 25 DE MAYO ALTURA PUMACAHUA Y RECUERO, CASIMIRO, TTE. CNEL.",AUTOPISTA,AUTOPISTA 25 DE MAYO,False,7.0, 101156.55025059 99210.16912341,-58.45068621,-34.63638927,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,40.0
2020-0036,1,2020-08-07,2020,8,Viernes,18,"SCALABRINI ORTIZ, RAUL AV. Y PARAGUAY",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",True,14.0, 103956.90165674 104600.93056775,-58.42016954,-34.5877879,PEATON-MOTO,PEATON,MOTO,PEATON,PEATON,MASCULINO,72.0
2020-0037,1,2020-08-29,2020,8,Sabado,4,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y VARELA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",True,8.0, 102273.01728657 97084.66236498,-58.43850413,-34.65554754,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,38.0
2020-0038,2,2020-08-30,2020,8,Domingo,4,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,LAS HERAS GENERAL AV.,True,14.0, 105241.05562982 105080.52102657,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,46.0
2020-0038,2,2020-08-30,2020,8,Domingo,4,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,LAS HERAS GENERAL AV.,True,14.0, 105241.05562982 105080.52102657,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,64.0
2020-0039,1,2020-09-01,2020,9,Jueves,19,MURGUIONDO 2700,CALLE,MURGUIONDO,False,9.0, . .,-58.5166563,-34.6451927,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,MASCULINO,44.0
2020-0040,1,2020-09-12,2020,9,Sabado,3,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,"CASTILLO, RAMON S., PRES. AV.",True,2.0, 107160.34141948 105678.38284277,-58.38526125,-34.5780581,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,40.0
2020-0041,1,2020-09-28,2020,9,Lunes,1,"CURAPALIGUE Y PERON, EVA AV.",AVENIDA,CURAPALIGUE,True,7.0, 101448.28844783 99373.44893645,-58.4475047,-34.63491705,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,34.0
2020-0042,1,2020-09-29,2020,9,Jueves,17,"DIAZ, ANA Y SOLDADO DE LA FRONTERA AV.",AVENIDA,"DIAZ, ANA",True,8.0, 99619.02595373 94158.58480023,-58.46745752,-34.68192648,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,FEMENINO,53.0
2020-0043,1,2020-09-30,2020,9,Miercoles,17,"ALEM, LEANDRO N. AV. Y PARAGUAY",AVENIDA,"ALEM, LEANDRO N. AV.",True,1.0, 108372.80843298 103556.18483992,-58.37202621,-34.59717942,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,64.0
2020-0044,1,2020-10-05,2020,10,Lunes,0,LA PLATA AV. E INDEPENDENCIA,AVENIDA,LA PLATA AV.,True,6.0, 103255.81315650 100797.78656418,-58.42779702,-34.62207347,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,43.0
2020-0045,1,2020-10-19,2020,10,Lunes,3,"PAZ, GRAL. AV. Y 27 DE FEBRERO AV.",AVENIDA,"PAZ, GRAL. AV.",True,8.0, 100077.95205948 91571.23307293,-58.46244952,-34.70524971,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,AUTO,MASCULINO,50.0
2020-0046,1,2020-10-27,2020,10,Jueves,21,"NAZCA AV. Y CARRANZA, ADOLFO P.",AVENIDA,NAZCA AV.,True,11.0, 98064.49909649 102385.10228515,-58.4844016,-34.60776782,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,41.0
2020-0047,1,2020-10-27,2020,10,Jueves,14,AUTOPISTA CAMPORA ALTURA LACARRA AV.,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,True,9.0, 99689.80114953 97506.41939342,-58.46668375,-34.65174801,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,MASCULINO,15.0
2020-0048,1,2020-10-29,2020,10,Martes,20,DORREGO AV. 614,AVENIDA,DORREGO AV.,False,15.0, 101257.88680240 103998.57805569,-58.4495878,-34.59322448,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,41.0
2020-0049,1,2020-10-30,2020,10,Viernes,20,"DEL LIBERTADOR AV. Y RAMOS MEJIA, JOSE MARIA, DR. AV.",AVENIDA,DEL LIBERTADOR AV.,True,1.0, 108069.68986814 104046.20018024,-58.37533517,-34.59276462,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,36.0
2020-0050,1,2020-11-01,2020,11,Domingo,22,SANTA FE AV. Y GODOY CRUZ,AVENIDA,SANTA FE AV.,True,14.0, 103490.75904616 105613.31878847,-58.42525456,-34.57866344,PEATON-MOTO,PEATON,MOTO,PEATON,PEATON,FEMENINO,28.0
2020-0051,1,2020-11-05,2020,11,Martes,0,AVELLANEDA AV. Y MERCEDES,AVENIDA,AVELLANEDA AV.,True,10.0, 98015.81258802 99939.73589695,-58.48493828,-34.62981124,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,49.0
2020-0052,1,2020-11-07,2020,11,Sabado,6,TUCUMAN Y PUEYRREDON AV.,AVENIDA,TUCUMAN,True,3.0, 105365.60153004 103041.51356366,-58.40480504,-34.60183884,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,BICICLETA,MASCULINO,44.0
2020-0053,1,2020-11-09,2020,11,Lunes,3,"ALCORTA, AMANCIO AV. Y EINSTEIN, ALBERTO",AVENIDA,"ALCORTA, AMANCIO AV.",True,4.0, 104770.59856807 97235.72066953,-58.41125934,-34.6541774,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,27.0
2020-0054,1,2020-11-19,2020,11,Martes,9,INCLAN Y ALBERTI,CALLE,INCLAN,True,4.0, 105844.27941538 99942.63399522,-58.39956546,-34.6297708,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,BICICLETA,MASCULINO,59.0
2020-0055,1,2020-11-19,2020,11,Martes,12,OLAZABAL AV. 5437,AVENIDA,OLAZABAL AV.,False,12.0, 97544.91851020 105610.70316243,-58.49005682,-34.5786897,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,MASCULINO,91.0
2020-0056,1,2020-11-21,2020,11,Sabado,13,"PAZ, GRAL. AV. Y DOCTOR RAMON CARRILLO",AVENIDA,"PAZ, GRAL. AV.",True,8.0, 99327.01838497 92326.91130631,-58.47064556,-34.69843756,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,FEMENINO,34.0
2020-0057,1,2020-11-23,2020,11,Lunes,7,"NAZCA AV. Y VIALE, LUIS",AVENIDA,NAZCA AV.,True,11.0, 98925.55646359 101088.30104271,-58.4750156,-34.61945902,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,84.0
2020-0058,1,2020-11-24,2020,11,Jueves,16,"OLIVERA AV. Y FALCON, RAMON L., CNEL.",AVENIDA,OLIVERA AV.,True,10.0, 97801.31825511 99194.93911759,-58.48727942,-34.63652467,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,57.0
2020-0059,1,2020-12-01,2020,12,Jueves,6,BRASIL 1100,CALLE,BRASIL,False,1.0, 107682.84851121 100144.13011242,-58.3795169,-34.62794241,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,FEMENINO,49.0
2020-0060,1,2020-12-03,2020,12,Martes,20,"HOMERO Y PERON, EVA AV.",AVENIDA,HOMERO,True,9.0, 98697.55944704 96954.54248093,-58.47750832,-34.65672199,PEATON-MOTO,PEATON,MOTO,PEATON,PEATON,FEMENINO,69.0
2020-0061,1,2020-12-03,2020,12,Martes,14,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.",True,13.0, 101287.58627255 109848.96522762,-58.44927253,-34.54048625,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,45.0
2020-0062,1,2020-12-04,2020,12,Viernes,17,MORENO 1845,CALLE,MORENO,False,3.0, 106496.91403350 101854.18791210,-58.39246272,-34.61253541,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,CICLISTA,BICICLETA,MASCULINO,47.0
2020-0063,2,2020-12-05,2020,12,Sabado,7,NUEVA YORK Y ALTA GRACIA,CALLE,NUEVA YORK,True,11.0, 94080.62190808 102083.62453795,-58.52783814,-34.61047001,PEATON_MOTO-MOTO,PEATON_MOTO,MOTO,PEATON,PEATON,MASCULINO,38.0
2020-0063,2,2020-12-05,2020,12,Sabado,7,NUEVA YORK Y ALTA GRACIA,CALLE,NUEVA YORK,True,11.0, 94080.62190808 102083.62453795,-58.52783814,-34.61047001,PEATON_MOTO-MOTO,PEATON_MOTO,MOTO,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,21.0
2020-0065,1,2020-12-05,2020,12,Sabado,16,"PAZ, GRAL. AV. Y GOYENECHE, ROBERTO PARQUE AV.",AVENIDA,"PAZ, GRAL. AV.",True,12.0, 97243.88021302 108974.21974638,-58.49332664,-34.54836855,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,24.0
2020-0066,1,2020-12-07,2020,12,Lunes,4,AUTOPISTA PERITO MORENO ALTURA ESTACION DE TREN VILLA LURO,AUTOPISTA,AUTOPISTA PERITO MORENO,False,10.0, 96471.01552298 99259.49298489,-58.50178784,-34.63593897,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,27.0
2020-0067,1,2020-12-11,2020,12,Viernes,22,SAENZ AV. Y BEAZLEY,AVENIDA,SAENZ AV.,True,4.0, 104283.01090451 97171.08656182,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,51.0
2020-0068,1,2020-12-12,2020,12,Sabado,20,DEL LIBERTADOR AV. Y AUSTRIA,AVENIDA,DEL LIBERTADOR AV.,True,2.0, 106054.02111991 105122.19678820,-58.39731474,-34.58307887,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,71.0
2020-0069,1,2020-12-15,2020,12,Jueves,5,"INDEPENDENCIA AV. Y SAENZ PEÑA, LUIS, PRES.",AVENIDA,INDEPENDENCIA AV.,True,1.0, 106954.95135245 101257.81371683,-58.38746381,-34.61790839,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,25.0
2020-0070,1,2020-12-17,2020,12,Martes,15,"CALLAO AV. Y LAS HERAS, GENERAL",AVENIDA,CALLAO AV.,True,2.0, 106550.65433457 104158.41702434,-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,FEMENINO,81.0
2020-0071,1,2020-12-17,2020,12,Martes,23,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,SAN PEDRITO AV.,True,7.0, 99615.63172945 99306.93173343,-58.46749188,-34.63551751,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,4.0
2020-0072,1,2020-12-19,2020,12,Sabado,3,"JUJUY AV. Y CARLOS, CALVO",AVENIDA,JUJUY AV.,True,3.0, 105547.81747951 100901.07129086,-58.40280471,-34.62113271,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,BICICLETA,MASCULINO,42.0
2020-0073,1,2020-12-20,2020,12,Domingo,7,27 DE FEBRERO AV. Y ESCALADA AV.,AVENIDA,27 DE FEBRERO AV.,True,8.0, 101721.59002217 93844.25656649,-58.44451316,-34.68475866,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,56.0
2020-0074,1,2020-12-20,2020,12,Domingo,21,BOGOTA Y NAZCA AV.,AVENIDA,BOGOTA,True,7.0, 99284.33566289 100204.74520997,-58.47110424,-34.62742408,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,39.0
2020-0075,1,2020-12-23,2020,12,Miercoles,14,CORRIENTES AV. Y 9 DE JULIO AV.,AVENIDA,CORRIENTES AV.,True,1.0, 107438.10136119 102829.30417800,-58.38220928,-34.60373898,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,23.0
2020-0076,1,2020-12-24,2020,12,Martes,12,ALVAREZ JONTE AV. Y CHIVILCOY,AVENIDA,ALVAREZ JONTE AV.,True,10.0, 96822.61133430 101510.32578499,-58.49794468,-34.61565025,AUTO-PASAJEROS,AUTO,PASAJEROS,CONDUCTOR,AUTO,FEMENINO,78.0
2020-0077,2,2020-12-25,2020,12,Viernes,6,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,True,15.0, 99182.71320106 103123.43585183,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,FEMENINO,30.0
2020-0077,2,2020-12-25,2020,12,Viernes,6,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,True,15.0, 99182.71320106 103123.43585183,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,24.0
2020-0078,1,2020-12-25,2020,12,Viernes,5,BARCO CENTENERA DEL 1118,CALLE,BARCO CENTENERA DEL,False,7.0, 102405.37940842 99677.09327308,-58.43706741,-34.63217813,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,CICLISTA,BICICLETA,MASCULINO,26.0
2020-0079,1,2020-12-27,2020,12,Domingo,4,"PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA",AVENIDA,"PAZ, GRAL. AV.",True,12.0, 97243.88021302 108974.21974638,-58.49332664,-34.54836855,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,28.0
2021-0001,1,2021-01-06,2021,1,Miercoles,18,AU FRONDIZI KM. 3,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,False,1.0, 107674.71781880 100334.26713627,-58.37960727,-34.62622851,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,36.0
2021-0002,1,2021-01-07,2021,1,Martes,10,"CASTRO, EMILIO AV. Y MURGUIONDO",AVENIDA,"CASTRO, EMILIO AV.",True,9.0, 95662.77651946 97729.83483715,-58.51061062,-34.64972472,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,FEMENINO,47.0
2021-0003,1,2021-01-10,2021,1,Domingo,7,"AU 25 DE MAYO KM. 3,7",AUTOPISTA,AUTOPISTA 25 DE MAYO,False,7.0, 103005.63484321 99983.28177809,-58.43052224,-34.62941648,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,27.0
2021-0004,1,2021-01-11,2021,1,Lunes,9,CASEROS AV. Y GUARANI,AVENIDA,CASEROS AV.,True,5.0, 104469.26511938 98956.35144845,-58.41455544,-34.63866836,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,FEMENINO,61.0
2021-0005,1,2021-01-11,2021,1,Lunes,21,"PERON, EVA AV. 3800",AVENIDA,"PERON, EVA AV.",False,9.0, 99592.54465207 97999.69053974,-58.46774439,-34.64730145,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,73.0
2021-0006,1,2021-01-12,2021,1,Jueves,21,AU ILLIA y SARMIENTO AV.,AUTOPISTA,AUTOPISTA ARTURO ILLIA,True,14.0, 105087.20771949 106876.69794004,-58.40786274,-34.56726817,MOTO-CARGAS,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23.0
2021-0007,1,2021-01-18,2021,1,Lunes,10,DE LOS CONSTITUYENTES AV. Y GIRIBONE,AVENIDA,DE LOS CONSTITUYENTES AV.,True,15.0, 97784.94977398 104775.10084109,-58.48744301,-34.58622275,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,84.0
2021-0008,1,2021-01-22,2021,1,Viernes,23,"SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,SAENZ AV.,True,4.0, 104283.01090451 97171.08656182,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,28.0
2021-0009,1,2021-01-23,2021,1,Sabado,5,PAYSANDU Y GAONA,AVENIDA,PAYSANDU,True,6.0, 100897.78829476 101987.96413026,-58.45351111,-34.61134937,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,31.0
2021-0010,1,2021-01-23,2021,1,Sabado,8,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV. ",AVENIDA,"PAZ, GRAL. AV.",True,12.0, 96563.66494817 108815.73881056,-58.5007381,-34.5497951,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,28.0
2021-0011,1,2021-01-27,2021,1,Miercoles,1,SANTA FE AV. 1675,AVENIDA,SANTA FE AV.,False,2.0, 106591.90146932 103727.42053338,-58.39144148,-34.59564871,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,21.0
2021-0012,1,2021-01-29,2021,1,Viernes,20,AU DELLEPIANE Y GUAMINI,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",True,8.0, 98294.52407931 93943.96825453,-58.48191128,-34.68385968,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,40.0
2021-0013,1,2021-01-31,2021,1,Domingo,6,"FALCON, RAMON L., CNEL. Y OLIVERA AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",True,10.0, 97801.31825511 99194.93911759,-58.48727942,-34.63652467,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,41.0
2021-0014,1,2021-02-02,2021,2,Jueves,0,SAN MARTIN AV. Y NOGOYA,AVENIDA,SAN MARTIN AV.,True,15.0, 98166.49822882 103491.41769625,-58.48328708,-34.59779521,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,28.0
2021-0015,1,2021-02-06,2021,2,Sabado,3,SAN MARTIN AV. Y TINOGASTA,AVENIDA,SAN MARTIN AV.,True,15.0, 97533.67858226 103551.76003520,-58.49018543,-34.5972499,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,26.0
2021-0016,1,2021-02-14,2021,2,Domingo,5,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",True,8.0, 99175.17507833 93836.79626465,-58.47230127,-34.68482689,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,22.0
2021-0017,1,2021-02-17,2021,2,Miercoles,4,SALTA Y CASEROS AV.,AVENIDA,SALTA,True,1.0, 107397.40269295 99729.43717725,-58.38262614,-34.63168269,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,33.0
2021-0018,1,2021-02-20,2021,2,Sabado,19,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",CALLE,"JAURES, JEAN",True,3.0, 104845.36965581 102365.51025993,-58.41047268,-34.60793518,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,36.0
2021-0019,1,2021-02-21,2021,2,Domingo,1,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",AVENIDA,TRIUNVIRATO AV.,True,12.0, 96944.69676081 107291.52292157,-58.49659234,-34.56353635,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,30.0
2021-0020,1,2021-02-21,2021,2,Domingo,15,POTOSI Y GASCON,CALLE,POTOSI,True,5.0, 103546.90832431 102439.67271563,-58.42462955,-34.60727189,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,FEMENINO,51.0
2021-0021,1,2021-02-26,2021,2,Viernes,5,"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE",CALLE,"YRIGOYEN, HIPOLITO",True,3.0, 104734.09567654 101930.58983096,-58.41168345,-34.61185625,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,39.0
2021-0022,1,2021-02-28,2021,2,Domingo,12,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,AVENIDA,DEL LIBERTADOR AV.,True,13.0, 101075.92147827 108552.55000854,-58.45157681,-34.55217303,PASAJEROS-SD,PASAJEROS,SD,PASAJERO_ACOMPAÑANTE,PASAJEROS,MASCULINO,68.0
2021-0023,1,2021-03-01,2021,3,Lunes,9,"AU BUENOS AIRES LA PLATA  KM 4,5",AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,False,4.0, . .,-58.3536949,-34.63163,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,24.0
2021-0024,1,2021-03-03,2021,3,Miercoles,16,"PERON, EVA AV. y PIEDRA BUENA AV",AVENIDA,"PERON, EVA AV.",True,9.0, 97027.10745715 95474.44134863,-58.49573651,-34.67006054,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,BICICLETA,MASCULINO,5.0
2021-0025,1,2021-03-11,2021,3,Martes,3,"PAZ, GRAL. AV. y DELLEPIANE, LUIS, TTE. GRAL",AVENIDA,"PAZ, GRAL. AV.",True,8.0, 97832.57143731 93489.83736533,-58.48695354,-34.68795245,MOTO-OTRO,MOTO,OTRO,CONDUCTOR,MOTO,MASCULINO,37.0
2021-0026,1,2021-03-15,2021,3,Lunes,2,"AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,False,4.0, 108038.11136985 98307.74373426,-58.37562539,-34.64449357,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,36.0
2021-0027,1,2021-03-16,2021,3,Jueves,15,"PAZ, GRAL. AV. y DONADO",AVENIDA,"PAZ, GRAL. AV.",True,12.0, 97098.48468623 109019.96106626,-58.49491054,-34.54795581,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,FEMENINO,19.0
2021-0028,1,2021-03-29,2021,3,Lunes,17,"COREA AV. y TORRES Y TENORIO, PRES",AVENIDA,COREA AV.,True,7.0, 102000.84898999 98412.66166222,-58.44147621,-34.64357704,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,40.0
2021-0029,1,2021-03-31,2021,3,Miercoles,18,"FALCON, RAMON L., CNEL. Y SAN PEDRITO AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",True,7.0, 99478.13530470 99680.01615001,-58.46899119,-34.63215432,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,26.0
2021-0030,1,2021-04-03,2021,4,Sabado,18,FINOCHIETTO ENRIQUE DR. 1623,CALLE,FINOCHIETTO ENRIQUE DR.,False,4.0, 107009.29363805 99410.79524854,-58.38685612,-34.63455776,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,36.0
2021-0031,1,2021-04-07,2021,4,Miercoles,10,9 DE JULIO AV. E INDEPENDENCIA AV.,AVENIDA,9 DE JULIO AV.,True,1.0, 107535.23922218 101285.66809968,-58.38113667,-34.61765323,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,FEMENINO,68.0
2021-0032,1,2021-04-10,2021,4,Sabado,19,"AU CANTILO Y GUIRALDES, INT.",AUTOPISTA,"CANTILO, INT.",True,13.0, 102035.21425502 109304.90133530,-58.44112678,-34.54538956,PEATON-MOTO,PEATON,MOTO,PEATON,PEATON,MASCULINO,60.0
2021-0033,1,2021-04-14,2021,4,Miercoles,17,AU 25 DE MAYO ALTURA BAJADA BOEDO AV.,AUTOPISTA,AUTOPISTA 25 DE MAYO,False,5.0, 104341.13684161 100202.74307433,-58.41595919,-34.62743346,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,33.0
2021-0034,1,2021-04-19,2021,4,Lunes,14,"ALCORTA, AMANCIO AV. y ZAVALETA",AVENIDA,"ALCORTA, AMANCIO AV.",True,4.0, 105634.57202683 98201.36000813,-58.40184094,-34.64546845,MOTO-CARGAS,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,26.0
2021-0035,1,2021-05-03,2021,5,Lunes,9,"JANER, ANA MARIA Y LAFUENTE AV.",AVENIDA,"JANER, ANA MARIA",True,8.0, 101547.14246919 96946.08308197,-58.44642231,-34.65679806,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,24.0
